date,sku,sales
2023-07-23,SKU-A004,110.11
2023-07-24,SKU-A004,123.36
2023-07-25,SKU-A004,120.09
2023-07-26,SKU-A004,133.04
2023-07-27,SKU-A004,115.1
2023-07-28,SKU-A004,96.15
2023-07-29,SKU-A004,112.09
2023-07-30,SKU-A004,117.17
2023-07-31,SKU-A004,111.29
2023-08-01,SKU-A004,131.15
2023-08-02,SKU-A004,112.5
2023-08-03,SKU-A004,99.15
2023-08-04,SKU-A004,120.58
2023-08-05,SKU-A004,102.44
2023-08-06,SKU-A004,134.5
2023-08-07,SKU-A004,118.44
2023-08-08,SKU-A004,99.64
2023-08-09,SKU-A004,127.59
2023-08-10,SKU-A004,142.13
2023-08-11,SKU-A004,92.95
2023-08-12,SKU-A004,125.68
2023-08-13,SKU-A004,120.99
2023-08-14,SKU-A004,117.54
2023-08-15,SKU-A004,119.45
2023-08-16,SKU-A004,121.15
2023-08-17,SKU-A004,107.84
2023-08-18,SKU-A004,131.54
2023-08-19,SKU-A004,100.5
2023-08-20,SKU-A004,137.74
2023-08-21,SKU-A004,132.92
2023-08-22,SKU-A004,102.41
2023-08-23,SKU-A004,115.72
2023-08-24,SKU-A004,131.78
2023-08-25,SKU-A004,110.3
2023-08-26,SKU-A004,114.02
2023-08-27,SKU-A004,111.35
2023-08-28,SKU-A004,129.03
2023-08-29,SKU-A004,109.09
2023-08-30,SKU-A004,115.84
2023-08-31,SKU-A004,122.05
2023-09-01,SKU-A004,116.02
2023-09-02,SKU-A004,108.64
2023-09-03,SKU-A004,103.32
2023-09-04,SKU-A004,101.35
2023-09-05,SKU-A004,105.18
2023-09-06,SKU-A004,99.12
2023-09-07,SKU-A004,110.33
2023-09-08,SKU-A004,121.91
2023-09-09,SKU-A004,119.16
2023-09-10,SKU-A004,109.28
2023-09-11,SKU-A004,107.15
2023-09-12,SKU-A004,107.45
2023-09-13,SKU-A004,103.04
2023-09-14,SKU-A004,104.77
2023-09-15,SKU-A004,126.73
2023-09-16,SKU-A004,102.92
2023-09-17,SKU-A004,118.94
2023-09-18,SKU-A004,111.82
2023-09-19,SKU-A004,146.11
2023-09-20,SKU-A004,98.6
2023-09-21,SKU-A004,121.02
2023-09-22,SKU-A004,115.11
2023-09-23,SKU-A004,110.22
2023-09-24,SKU-A004,122.46
2023-09-25,SKU-A004,120.69
2023-09-26,SKU-A004,106.94
2023-09-27,SKU-A004,123.78
2023-09-28,SKU-A004,123.39
2023-09-29,SKU-A004,133.77
2023-09-30,SKU-A004,112.2
2023-10-01,SKU-A004,135.63
2023-10-02,SKU-A004,116.89
2023-10-03,SKU-A004,96.9
2023-10-04,SKU-A004,125.04
2023-10-05,SKU-A004,118.26
2023-10-06,SKU-A004,109.28
2023-10-07,SKU-A004,129.73
2023-10-08,SKU-A004,113.95
2023-10-09,SKU-A004,130.72
2023-10-10,SKU-A004,118.37
2023-10-11,SKU-A004,127.77
2023-10-12,SKU-A004,126.99
2023-10-13,SKU-A004,124.7
2023-10-14,SKU-A004,107.79
2023-10-15,SKU-A004,129.77
2023-10-16,SKU-A004,119.69
2023-10-17,SKU-A004,142.0
2023-10-18,SKU-A004,124.88
2023-10-19,SKU-A004,127.97
2023-10-20,SKU-A004,110.94
2023-10-21,SKU-A004,115.0
2023-10-22,SKU-A004,120.68
2023-10-23,SKU-A004,106.45
2023-10-24,SKU-A004,106.47
2023-10-25,SKU-A004,118.44
2023-10-26,SKU-A004,118.81
2023-10-27,SKU-A004,121.98
2023-10-28,SKU-A004,132.3
2023-10-29,SKU-A004,115.26
2023-10-30,SKU-A004,127.44
2023-10-31,SKU-A004,118.18
2023-11-01,SKU-A004,141.62
2023-11-02,SKU-A004,146.72
2023-11-03,SKU-A004,120.59
2023-11-04,SKU-A004,144.63
2023-11-05,SKU-A004,136.73
2023-11-06,SKU-A004,133.48
2023-11-07,SKU-A004,122.74
2023-11-08,SKU-A004,139.02
2023-11-09,SKU-A004,122.91
2023-11-10,SKU-A004,153.85
2023-11-11,SKU-A004,141.39
2023-11-12,SKU-A004,125.19
2023-11-13,SKU-A004,136.57
2023-11-14,SKU-A004,152.67
2023-11-15,SKU-A004,137.51
2023-11-16,SKU-A004,141.07
2023-11-17,SKU-A004,140.11
2023-11-18,SKU-A004,142.85
2023-11-19,SKU-A004,125.2
2023-11-20,SKU-A004,143.84
2023-11-21,SKU-A004,138.1
2023-11-22,SKU-A004,177.64
2023-11-23,SKU-A004,142.04
2023-11-24,SKU-A004,139.34
2023-11-25,SKU-A004,155.61
2023-11-26,SKU-A004,142.77
2023-11-27,SKU-A004,147.4
2023-11-28,SKU-A004,134.75
2023-11-29,SKU-A004,162.1
2023-11-30,SKU-A004,137.58
2023-12-01,SKU-A004,148.89
2023-12-02,SKU-A004,157.43
2023-12-03,SKU-A004,141.3
2023-12-04,SKU-A004,144.75
2023-12-05,SKU-A004,151.38
2023-12-06,SKU-A004,152.49
2023-12-07,SKU-A004,132.58
2023-12-08,SKU-A004,146.91
2023-12-09,SKU-A004,134.26
2023-12-10,SKU-A004,136.54
2023-12-11,SKU-A004,137.66
2023-12-12,SKU-A004,158.66
2023-12-13,SKU-A004,162.97
2023-12-14,SKU-A004,174.35
2023-12-15,SKU-A004,144.43
2023-12-16,SKU-A004,135.63
2023-12-17,SKU-A004,134.22
2023-12-18,SKU-A004,163.24
2023-12-19,SKU-A004,127.88
2023-12-20,SKU-A004,141.65
2023-12-21,SKU-A004,138.88
2023-12-22,SKU-A004,164.96
2023-12-23,SKU-A004,133.9
2023-12-24,SKU-A004,157.73
2023-12-25,SKU-A004,160.14
2023-12-26,SKU-A004,143.51
2023-12-27,SKU-A004,150.66
2023-12-28,SKU-A004,128.14
2023-12-29,SKU-A004,144.48
2023-12-30,SKU-A004,143.09
2023-12-31,SKU-A004,116.51
2024-01-01,SKU-A004,150.24
2024-01-02,SKU-A004,149.59
2024-01-03,SKU-A004,126.57
2024-01-04,SKU-A004,129.76
2024-01-05,SKU-A004,137.25
2024-01-06,SKU-A004,139.75
2024-01-07,SKU-A004,142.29
2024-01-08,SKU-A004,134.99
2024-01-09,SKU-A004,134.46
2024-01-10,SKU-A004,149.27
2024-01-11,SKU-A004,140.51
2024-01-12,SKU-A004,144.68
2024-01-13,SKU-A004,143.33
2024-01-14,SKU-A004,151.08
2024-01-15,SKU-A004,144.23
2024-01-16,SKU-A004,155.69
2024-01-17,SKU-A004,147.18
2024-01-18,SKU-A004,156.06
2024-01-19,SKU-A004,160.11
2024-01-20,SKU-A004,129.68
2024-01-21,SKU-A004,156.51
2024-01-22,SKU-A004,166.23
2024-01-23,SKU-A004,135.26
2024-01-24,SKU-A004,145.87
2024-01-25,SKU-A004,142.24
2024-01-26,SKU-A004,151.25
2024-01-27,SKU-A004,152.17
2024-01-28,SKU-A004,138.81
2024-01-29,SKU-A004,161.14
2024-01-30,SKU-A004,136.76
2024-01-31,SKU-A004,144.87
2024-02-01,SKU-A004,133.57
2024-02-02,SKU-A004,144.05
2024-02-03,SKU-A004,116.33
2024-02-04,SKU-A004,130.92
2024-02-05,SKU-A004,124.62
2024-02-06,SKU-A004,104.37
2024-02-07,SKU-A004,111.45
2024-02-08,SKU-A004,108.66
2024-02-09,SKU-A004,116.58
2024-02-10,SKU-A004,117.58
2024-02-11,SKU-A004,122.61
2024-02-12,SKU-A004,136.69
2024-02-13,SKU-A004,127.09
2024-02-14,SKU-A004,152.21
2024-02-15,SKU-A004,119.65
2024-02-16,SKU-A004,131.29
2024-02-17,SKU-A004,127.1
2024-02-18,SKU-A004,139.41
2024-02-19,SKU-A004,118.22
2024-02-20,SKU-A004,132.02
2024-02-21,SKU-A004,140.86
2024-02-22,SKU-A004,114.45
2024-02-23,SKU-A004,121.74
2024-02-24,SKU-A004,128.28
2024-02-25,SKU-A004,117.74
2024-02-26,SKU-A004,112.81
2024-02-27,SKU-A004,143.3
2024-02-28,SKU-A004,120.12
2024-02-29,SKU-A004,142.23
2024-03-01,SKU-A004,117.03
2024-03-02,SKU-A004,120.44
2024-03-03,SKU-A004,131.77
2024-03-04,SKU-A004,120.5
2024-03-05,SKU-A004,112.73
2024-03-06,SKU-A004,114.77
2024-03-07,SKU-A004,125.96
2024-03-08,SKU-A004,115.42
2024-03-09,SKU-A004,123.93
2024-03-10,SKU-A004,97.57
2024-03-11,SKU-A004,116.71
2024-03-12,SKU-A004,120.99
2024-03-13,SKU-A004,117.27
2024-03-14,SKU-A004,111.88
2024-03-15,SKU-A004,113.15
2024-03-16,SKU-A004,123.9
2024-03-17,SKU-A004,139.86
2024-03-18,SKU-A004,107.43
2024-03-19,SKU-A004,120.08
2024-03-20,SKU-A004,134.2
2024-03-21,SKU-A004,126.99
2024-03-22,SKU-A004,122.2
2024-03-23,SKU-A004,118.21
2024-03-24,SKU-A004,123.45
2024-03-25,SKU-A004,122.19
2023-01-01,SKU-A005,188.53
2023-01-02,SKU-A005,249.41
2023-01-03,SKU-A005,240.71
2023-01-04,SKU-A005,210.57
2023-01-05,SKU-A005,240.54
2023-01-06,SKU-A005,271.46
2023-01-07,SKU-A005,213.92
2023-01-08,SKU-A005,250.06
2023-01-09,SKU-A005,232.58
2023-01-10,SKU-A005,221.42
2023-01-11,SKU-A005,205.2
2023-01-12,SKU-A005,215.6
2023-01-13,SKU-A005,218.7
2023-01-14,SKU-A005,182.75
2023-01-15,SKU-A005,236.23
2023-01-16,SKU-A005,220.33
2023-01-17,SKU-A005,235.06
2023-01-18,SKU-A005,218.67
2023-01-19,SKU-A005,282.86
2023-01-20,SKU-A005,195.61
2023-01-21,SKU-A005,209.28
2023-01-22,SKU-A005,240.09
2023-01-23,SKU-A005,271.19
2023-01-24,SKU-A005,208.42
2023-01-25,SKU-A005,261.43
2023-01-26,SKU-A005,210.0
2023-01-27,SKU-A005,251.55
2023-01-28,SKU-A005,228.78
2023-01-29,SKU-A005,269.28
2023-01-30,SKU-A005,260.96
2023-01-31,SKU-A005,215.47
2023-02-01,SKU-A005,244.82
2023-02-02,SKU-A005,168.73
2023-02-03,SKU-A005,184.01
2023-02-04,SKU-A005,223.88
2023-02-05,SKU-A005,176.25
2023-02-06,SKU-A005,178.07
2023-02-07,SKU-A005,192.62
2023-02-08,SKU-A005,198.73
2023-02-09,SKU-A005,197.57
2023-02-10,SKU-A005,176.39
2023-02-11,SKU-A005,194.14
2023-02-12,SKU-A005,202.48
2023-02-13,SKU-A005,218.8
2023-02-14,SKU-A005,196.82
2023-02-15,SKU-A005,167.22
2023-02-16,SKU-A005,191.33
2023-02-17,SKU-A005,179.23
2023-02-18,SKU-A005,215.68
2023-02-19,SKU-A005,159.58
2023-02-20,SKU-A005,201.58
2023-02-21,SKU-A005,171.16
2023-02-22,SKU-A005,215.08
2023-02-23,SKU-A005,205.75
2023-02-24,SKU-A005,195.47
2023-02-25,SKU-A005,200.9
2023-02-26,SKU-A005,185.18
2023-02-27,SKU-A005,204.24
2023-02-28,SKU-A005,190.71
2023-03-01,SKU-A005,205.42
2023-03-02,SKU-A005,192.88
2023-03-03,SKU-A005,145.3
2023-03-04,SKU-A005,182.28
2023-03-05,SKU-A005,220.45
2023-03-06,SKU-A005,219.3
2023-03-07,SKU-A005,194.09
2023-03-08,SKU-A005,189.83
2023-03-09,SKU-A005,185.98
2023-03-10,SKU-A005,204.16
2023-03-11,SKU-A005,203.27
2023-03-12,SKU-A005,174.11
2023-03-13,SKU-A005,204.96
2023-03-14,SKU-A005,215.74
2023-03-15,SKU-A005,174.77
2023-03-16,SKU-A005,189.25
2023-03-17,SKU-A005,201.52
2023-03-18,SKU-A005,206.45
2023-03-19,SKU-A005,185.07
2023-03-20,SKU-A005,183.12
2023-03-21,SKU-A005,184.4
2023-03-22,SKU-A005,200.4
2023-03-23,SKU-A005,201.29
2023-03-24,SKU-A005,192.95
2023-03-25,SKU-A005,167.79
2023-03-26,SKU-A005,173.0
2023-03-27,SKU-A005,205.47
2023-03-28,SKU-A005,170.69
2023-03-29,SKU-A005,197.91
2023-03-30,SKU-A005,186.96
2023-03-31,SKU-A005,182.5
2023-04-01,SKU-A005,194.37
2023-04-02,SKU-A005,225.39
2023-04-03,SKU-A005,199.43
2023-04-04,SKU-A005,188.53
2023-04-05,SKU-A005,166.51
2023-04-06,SKU-A005,203.83
2023-04-07,SKU-A005,215.61
2023-04-08,SKU-A005,205.75
2023-04-09,SKU-A005,216.3
2023-04-10,SKU-A005,203.44
2023-04-11,SKU-A005,170.12
2023-04-12,SKU-A005,193.8
2023-04-13,SKU-A005,204.55
2023-04-14,SKU-A005,208.3
2023-04-15,SKU-A005,185.6
2023-04-16,SKU-A005,193.73
2023-04-17,SKU-A005,201.85
2023-04-18,SKU-A005,218.91
2023-04-19,SKU-A005,213.98
2023-04-20,SKU-A005,207.32
2023-04-21,SKU-A005,202.7
2023-04-22,SKU-A005,176.1
2023-04-23,SKU-A005,174.75
2023-04-24,SKU-A005,193.75
2023-04-25,SKU-A005,215.08
2023-04-26,SKU-A005,203.03
2023-04-27,SKU-A005,206.21
2023-04-28,SKU-A005,167.59
2023-04-29,SKU-A005,168.41
2023-04-30,SKU-A005,216.9
2023-05-01,SKU-A005,195.31
2023-05-02,SKU-A005,171.39
2023-05-03,SKU-A005,212.65
2023-05-04,SKU-A005,201.01
2023-05-05,SKU-A005,251.61
2023-05-06,SKU-A005,219.76
2023-05-07,SKU-A005,202.89
2023-05-08,SKU-A005,193.62
2023-05-09,SKU-A005,200.88
2023-05-10,SKU-A005,194.67
2023-05-11,SKU-A005,169.67
2023-05-12,SKU-A005,214.13
2023-05-13,SKU-A005,201.96
2023-05-14,SKU-A005,145.2
2023-05-15,SKU-A005,185.02
2023-05-16,SKU-A005,181.47
2023-05-17,SKU-A005,215.48
2023-05-18,SKU-A005,196.32
2023-05-19,SKU-A005,225.12
2023-05-20,SKU-A005,167.44
2023-05-21,SKU-A005,177.18
2023-05-22,SKU-A005,217.45
2023-05-23,SKU-A005,185.21
2023-05-24,SKU-A005,177.71
2023-05-25,SKU-A005,187.76
2023-05-26,SKU-A005,183.46
2023-05-27,SKU-A005,207.9
2023-05-28,SKU-A005,218.82
2023-05-29,SKU-A005,168.15
2023-05-30,SKU-A005,192.53
2023-05-31,SKU-A005,198.33
2023-06-01,SKU-A005,195.71
2023-06-02,SKU-A005,209.87
2023-06-03,SKU-A005,196.55
2023-06-04,SKU-A005,183.49
2023-06-05,SKU-A005,173.58
2023-06-06,SKU-A005,160.28
2023-06-07,SKU-A005,187.61
2023-06-08,SKU-A005,194.92
2023-06-09,SKU-A005,212.0
2023-06-10,SKU-A005,187.7
2023-06-11,SKU-A005,238.44
2023-06-12,SKU-A005,193.48
2023-06-13,SKU-A005,185.92
2023-06-14,SKU-A005,202.19
2023-06-15,SKU-A005,176.92
2023-06-16,SKU-A005,199.11
2023-06-17,SKU-A005,156.54
2023-06-18,SKU-A005,208.01
2023-06-19,SKU-A005,196.65
2023-06-20,SKU-A005,199.42
2023-06-21,SKU-A005,198.44
2023-06-22,SKU-A005,171.71
2023-06-23,SKU-A005,178.81
2023-06-24,SKU-A005,225.12
2023-06-25,SKU-A005,205.09
2023-06-26,SKU-A005,184.67
2023-06-27,SKU-A005,203.84
2023-06-28,SKU-A005,203.66
2023-06-29,SKU-A005,232.75
2023-06-30,SKU-A005,216.98
2023-07-01,SKU-A005,203.93
2023-07-02,SKU-A005,187.86
2023-07-03,SKU-A005,229.81
2023-07-04,SKU-A005,194.52
2023-07-05,SKU-A005,180.16
2023-07-06,SKU-A005,173.67
2023-07-07,SKU-A005,180.45
2023-07-08,SKU-A005,189.87
2023-07-09,SKU-A005,211.12
2023-07-10,SKU-A005,213.96
2023-07-11,SKU-A005,218.49
2023-07-12,SKU-A005,199.84
2023-07-13,SKU-A005,212.64
2023-07-14,SKU-A005,239.49
2023-07-15,SKU-A005,214.25
2023-07-16,SKU-A005,227.31
2023-07-17,SKU-A005,168.97
2023-07-18,SKU-A005,183.47
2023-07-19,SKU-A005,183.36
2023-07-20,SKU-A005,147.3
2023-07-21,SKU-A005,198.97
2023-07-22,SKU-A005,223.78
2023-07-23,SKU-A005,187.68
2023-07-24,SKU-A005,201.46
2023-07-25,SKU-A005,181.84
2023-07-26,SKU-A005,188.7
2023-07-27,SKU-A005,203.35
2023-07-28,SKU-A005,175.63
2023-07-29,SKU-A005,220.16
2023-07-30,SKU-A005,162.21
2023-07-31,SKU-A005,204.32
2023-08-01,SKU-A005,189.12
2023-08-02,SKU-A005,226.34
2023-08-03,SKU-A005,212.77
2023-08-04,SKU-A005,159.45
2023-08-05,SKU-A005,153.17
2023-08-06,SKU-A005,179.9
2023-08-07,SKU-A005,189.33
2023-08-08,SKU-A005,195.27
2023-08-09,SKU-A005,199.45
2023-08-10,SKU-A005,211.59
2023-08-11,SKU-A005,173.4
2023-08-12,SKU-A005,165.32
2023-08-13,SKU-A005,203.9
2023-08-14,SKU-A005,192.46
2023-08-15,SKU-A005,197.36
2023-08-16,SKU-A005,187.32
2023-08-17,SKU-A005,196.18
2023-08-18,SKU-A005,227.39
2023-08-19,SKU-A005,169.12
2023-08-20,SKU-A005,176.65
2023-08-21,SKU-A005,211.74
2023-08-22,SKU-A005,229.18
2023-08-23,SKU-A005,195.99
2023-08-24,SKU-A005,176.23
2023-08-25,SKU-A005,162.44
2023-08-26,SKU-A005,204.94
2023-08-27,SKU-A005,176.68
2023-08-28,SKU-A005,241.0
2023-08-29,SKU-A005,244.18
2023-08-30,SKU-A005,204.57
2023-08-31,SKU-A005,209.5
2023-09-01,SKU-A005,202.34
2023-09-02,SKU-A005,226.04
2023-09-03,SKU-A005,204.63
2023-09-04,SKU-A005,205.95
2023-09-05,SKU-A005,230.35
2023-09-06,SKU-A005,216.65
2023-09-07,SKU-A005,244.94
2023-09-08,SKU-A005,174.33
2023-09-09,SKU-A005,194.69
2023-09-10,SKU-A005,188.22
2023-09-11,SKU-A005,221.04
2023-09-12,SKU-A005,196.06
2023-09-13,SKU-A005,216.69
2023-09-14,SKU-A005,183.53
2023-09-15,SKU-A005,203.76
2023-09-16,SKU-A005,248.69
2023-09-17,SKU-A005,236.4
2023-09-18,SKU-A005,170.5
2023-09-19,SKU-A005,212.65
2023-09-20,SKU-A005,221.38
2023-09-21,SKU-A005,196.69
2023-09-22,SKU-A005,185.34
2023-09-23,SKU-A005,218.5
2023-09-24,SKU-A005,208.05
2023-09-25,SKU-A005,216.59
2023-09-26,SKU-A005,203.33
2023-09-27,SKU-A005,250.1
2023-09-28,SKU-A005,189.29
2023-09-29,SKU-A005,197.2
2023-09-30,SKU-A005,216.23
2023-10-01,SKU-A005,220.37
2023-10-02,SKU-A005,180.85
2023-10-03,SKU-A005,231.12
2023-10-04,SKU-A005,179.5
2023-10-05,SKU-A005,207.04
2023-10-06,SKU-A005,201.23
2023-10-07,SKU-A005,193.79
2023-10-08,SKU-A005,228.39
2023-10-09,SKU-A005,163.17
2023-10-10,SKU-A005,193.56
2023-10-11,SKU-A005,190.41
2023-10-12,SKU-A005,223.82
2023-10-13,SKU-A005,236.57
2023-10-14,SKU-A005,222.1
2023-10-15,SKU-A005,233.8
2023-10-16,SKU-A005,165.96
2023-10-17,SKU-A005,210.83
2023-10-18,SKU-A005,181.89
2023-10-19,SKU-A005,200.87
2023-10-20,SKU-A005,212.56
2023-10-21,SKU-A005,209.82
2023-10-22,SKU-A005,233.92
2023-10-23,SKU-A005,171.06
2023-10-24,SKU-A005,192.57
2023-10-25,SKU-A005,180.54
2023-10-26,SKU-A005,177.65
2023-10-27,SKU-A005,227.33
2023-10-28,SKU-A005,211.95
2023-10-29,SKU-A005,237.8
2023-10-30,SKU-A005,230.9
2023-10-31,SKU-A005,210.02
2023-11-01,SKU-A005,232.38
2023-11-02,SKU-A005,269.26
2023-11-03,SKU-A005,237.76
2023-11-04,SKU-A005,228.32
2023-11-05,SKU-A005,229.32
2023-11-06,SKU-A005,253.27
2023-11-07,SKU-A005,274.81
2023-11-08,SKU-A005,252.14
2023-11-09,SKU-A005,274.21
2023-11-10,SKU-A005,253.04
2023-11-11,SKU-A005,243.41
2023-11-12,SKU-A005,302.54
2023-11-13,SKU-A005,285.74
2023-11-14,SKU-A005,255.35
2023-11-15,SKU-A005,236.13
2023-11-16,SKU-A005,221.64
2023-11-17,SKU-A005,259.44
2023-11-18,SKU-A005,247.2
2023-11-19,SKU-A005,260.84
2023-11-20,SKU-A005,258.22
2023-11-21,SKU-A005,260.43
2023-11-22,SKU-A005,273.76
2023-11-23,SKU-A005,258.31
2023-11-24,SKU-A005,238.93
2023-11-25,SKU-A005,238.13
2023-11-26,SKU-A005,263.6
2023-11-27,SKU-A005,232.64
2023-11-28,SKU-A005,266.31
2023-11-29,SKU-A005,266.31
2023-11-30,SKU-A005,252.18
2023-12-01,SKU-A005,238.42
2023-12-02,SKU-A005,219.84
2023-12-03,SKU-A005,232.17
2023-12-04,SKU-A005,222.83
2023-12-05,SKU-A005,253.92
2023-12-06,SKU-A005,245.2
2023-12-07,SKU-A005,236.32
2023-12-08,SKU-A005,270.04
2023-12-09,SKU-A005,256.18
2023-12-10,SKU-A005,254.73
2023-12-11,SKU-A005,264.39
2023-12-12,SKU-A005,273.45
2023-12-13,SKU-A005,224.02
2023-12-14,SKU-A005,267.43
2023-12-15,SKU-A005,220.32
2023-12-16,SKU-A005,239.44
2023-12-17,SKU-A005,273.41
2023-12-18,SKU-A005,267.47
2023-12-19,SKU-A005,267.06
2023-12-20,SKU-A005,258.09
2023-12-21,SKU-A005,281.26
2023-12-22,SKU-A005,225.94
2023-12-23,SKU-A005,249.2
2023-12-24,SKU-A005,255.9
2023-12-25,SKU-A005,293.27
2023-12-26,SKU-A005,274.43
2023-12-27,SKU-A005,274.74
2023-12-28,SKU-A005,241.06
2023-12-29,SKU-A005,297.63
2023-12-30,SKU-A005,264.36
2023-12-31,SKU-A005,236.73
2024-01-01,SKU-A005,299.68
2024-01-02,SKU-A005,229.0
2024-01-03,SKU-A005,239.55
2024-01-04,SKU-A005,251.54
2024-01-05,SKU-A005,237.62
2024-01-06,SKU-A005,265.99
2024-01-07,SKU-A005,261.37
2024-01-08,SKU-A005,258.4
2024-01-09,SKU-A005,291.88
2024-01-10,SKU-A005,225.78
2024-01-11,SKU-A005,282.15
2024-01-12,SKU-A005,241.13
2024-01-13,SKU-A005,284.11
2024-01-14,SKU-A005,292.51
2024-01-15,SKU-A005,300.03
2024-01-16,SKU-A005,253.36
2024-01-17,SKU-A005,235.2
2024-01-18,SKU-A005,263.26
2024-01-19,SKU-A005,256.19
2024-01-20,SKU-A005,224.2
2024-01-21,SKU-A005,271.15
2024-01-22,SKU-A005,240.13
2024-01-23,SKU-A005,284.57
2024-01-24,SKU-A005,275.71
2024-01-25,SKU-A005,252.41
2024-01-26,SKU-A005,258.45
2024-01-27,SKU-A005,253.31
2024-01-28,SKU-A005,249.36
2024-01-29,SKU-A005,316.15
2024-01-30,SKU-A005,240.55
2024-01-31,SKU-A005,259.23
2024-02-01,SKU-A005,233.83
2024-02-02,SKU-A005,208.09
2024-02-03,SKU-A005,203.58
2024-02-04,SKU-A005,190.51
2024-02-05,SKU-A005,237.87
2024-02-06,SKU-A005,228.94
2024-02-07,SKU-A005,224.46
2024-02-08,SKU-A005,187.42
2024-02-09,SKU-A005,225.24
2024-02-10,SKU-A005,221.21
2024-02-11,SKU-A005,209.59
2024-02-12,SKU-A005,190.17
2024-02-13,SKU-A005,215.0
2024-02-14,SKU-A005,199.8
2024-02-15,SKU-A005,217.71
2024-02-16,SKU-A005,217.47
2024-02-17,SKU-A005,210.0
2024-02-18,SKU-A005,232.96
2024-02-19,SKU-A005,215.25
2024-02-20,SKU-A005,226.48
2024-02-21,SKU-A005,224.48
2024-02-22,SKU-A005,235.61
2024-02-23,SKU-A005,198.68
2024-02-24,SKU-A005,210.36
2024-02-25,SKU-A005,234.2
2024-02-26,SKU-A005,219.86
2024-02-27,SKU-A005,238.16
2024-02-28,SKU-A005,231.09
2024-02-29,SKU-A005,208.84
2024-03-01,SKU-A005,233.77
2024-03-02,SKU-A005,212.49
2024-03-03,SKU-A005,235.34
2024-03-04,SKU-A005,252.24
2024-03-05,SKU-A005,238.01
2024-03-06,SKU-A005,260.55
2024-03-07,SKU-A005,188.57
2024-03-08,SKU-A005,207.46
2024-03-09,SKU-A005,212.82
2024-03-10,SKU-A005,210.37
2024-03-11,SKU-A005,224.94
2024-03-12,SKU-A005,211.12
2024-03-13,SKU-A005,238.84
2024-03-14,SKU-A005,236.63
2024-03-15,SKU-A005,225.99
2024-03-16,SKU-A005,199.31
2024-03-17,SKU-A005,228.64
2024-03-18,SKU-A005,231.09
2024-03-19,SKU-A005,225.15
2024-03-20,SKU-A005,219.14
2024-03-21,SKU-A005,244.92
2024-03-22,SKU-A005,208.43
2024-03-23,SKU-A005,211.91
2024-03-24,SKU-A005,231.37
2024-03-25,SKU-A005,228.89
2023-01-01,SKU-B001,306.89
2023-01-02,SKU-B001,309.12
2023-01-03,SKU-B001,332.25
2023-01-04,SKU-B001,367.45
2023-01-05,SKU-B001,367.46
2023-01-06,SKU-B001,292.57
2023-01-07,SKU-B001,360.07
2023-01-08,SKU-B001,342.25
2023-01-09,SKU-B001,314.84
2023-01-10,SKU-B001,407.71
2023-01-11,SKU-B001,352.38
2023-01-12,SKU-B001,368.58
2023-01-13,SKU-B001,418.57
2023-01-14,SKU-B001,328.16
2023-01-15,SKU-B001,333.47
2023-01-16,SKU-B001,387.65
2023-01-17,SKU-B001,307.34
2023-01-18,SKU-B001,347.04
2023-01-19,SKU-B001,346.25
2023-01-20,SKU-B001,372.81
2023-01-21,SKU-B001,356.6
2023-01-22,SKU-B001,318.75
2023-01-23,SKU-B001,372.91
2023-01-24,SKU-B001,369.28
2023-01-25,SKU-B001,314.83
2023-01-26,SKU-B001,325.28
2023-01-27,SKU-B001,329.95
2023-01-28,SKU-B001,312.06
2023-01-29,SKU-B001,375.66
2023-01-30,SKU-B001,335.8
2023-01-31,SKU-B001,337.13
2023-02-01,SKU-B001,257.8
2023-02-02,SKU-B001,276.29
2023-02-03,SKU-B001,330.28
2023-02-04,SKU-B001,309.14
2023-02-05,SKU-B001,241.21
2023-02-06,SKU-B001,259.25
2023-02-07,SKU-B001,305.94
2023-02-08,SKU-B001,273.39
2023-02-09,SKU-B001,271.82
2023-02-10,SKU-B001,263.01
2023-02-11,SKU-B001,249.51
2023-02-12,SKU-B001,290.49
2023-02-13,SKU-B001,276.84
2023-02-14,SKU-B001,320.53
2023-02-15,SKU-B001,285.87
2023-02-16,SKU-B001,260.08
2023-02-17,SKU-B001,307.74
2023-02-18,SKU-B001,326.49
2023-02-19,SKU-B001,266.71
2023-02-20,SKU-B001,238.95
2023-02-21,SKU-B001,274.11
2023-02-22,SKU-B001,249.11
2023-02-23,SKU-B001,335.04
2023-02-24,SKU-B001,248.05
2023-02-25,SKU-B001,278.51
2023-02-26,SKU-B001,330.25
2023-02-27,SKU-B001,312.97
2023-02-28,SKU-B001,273.2
2023-03-01,SKU-B001,265.48
2023-03-02,SKU-B001,282.77
2023-03-03,SKU-B001,281.1
2023-03-04,SKU-B001,330.99
2023-03-05,SKU-B001,283.58
2023-03-06,SKU-B001,249.26
2023-03-07,SKU-B001,316.36
2023-03-08,SKU-B001,317.83
2023-03-09,SKU-B001,281.56
2023-03-10,SKU-B001,310.26
2023-03-11,SKU-B001,289.57
2023-03-12,SKU-B001,253.45
2023-03-13,SKU-B001,285.8
2023-03-14,SKU-B001,255.26
2023-03-15,SKU-B001,269.94
2023-03-16,SKU-B001,261.2
2023-03-17,SKU-B001,297.74
2023-03-18,SKU-B001,293.55
2023-03-19,SKU-B001,250.3
2023-03-20,SKU-B001,261.8
2023-03-21,SKU-B001,288.15
